timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-08-07,65.37900000,68.19500000,64.38800000,67.40100000,65.37900000,68.19500000,64.38800000,67.40100000,156156.40247000,156156.40247000
2021-08-06,64.65000000,66.91100000,62.80500000,65.39500000,64.65000000,66.91100000,62.80500000,65.39500000,135205.37634000,135205.37634000
2021-08-05,60.12200000,66.29700000,59.19400000,64.60000000,60.12200000,66.29700000,59.19400000,64.60000000,216437.88239000,216437.88239000
2021-08-04,58.08800000,60.70000000,57.34000000,60.01600000,58.08800000,60.70000000,57.34000000,60.01600000,80552.82521000,80552.82521000
2021-08-03,57.23100000,58.73300000,54.80000000,58.11000000,57.23100000,58.73300000,54.80000000,58.11000000,93595.89274000,93595.89274000
2021-08-02,56.01000000,58.40000000,55.55700000,57.28100000,56.01000000,58.40000000,55.55700000,57.28100000,116320.76063000,116320.76063000
2021-08-01,58.60400000,61.50000000,55.21300000,55.98700000,58.60400000,61.50000000,55.21300000,55.98700000,137393.73686000,137393.73686000
2021-07-31,57.50600000,59.28000000,55.66000000,58.56700000,57.50600000,59.28000000,55.66000000,58.56700000,118497.55365000,118497.55365000
2021-07-30,56.87100000,58.32300000,53.50200000,57.49700000,56.87100000,58.32300000,53.50200000,57.49700000,119875.70471000,119875.70471000
2021-07-29,56.44000000,56.99800000,54.10000000,56.76100000,56.44000000,56.99800000,54.10000000,56.76100000,87182.45512000,87182.45512000
2021-07-28,55.32000000,59.00000000,54.32600000,56.30000000,55.32000000,59.00000000,54.32600000,56.30000000,152838.78213000,152838.78213000
2021-07-27,54.80000000,56.60000000,52.10000000,55.30000000,54.80000000,56.60000000,52.10000000,55.30000000,132750.01893000,132750.01893000
2021-07-26,51.66000000,61.94000000,51.58000000,54.81000000,51.66000000,61.94000000,51.58000000,54.81000000,268166.51990000,268166.51990000
2021-07-25,52.21000000,53.95000000,48.83000000,51.66000000,52.21000000,53.95000000,48.83000000,51.66000000,166280.58530000,166280.58530000
2021-07-24,50.71000000,54.71000000,50.20000000,52.23000000,50.71000000,54.71000000,50.20000000,52.23000000,159502.28780000,159502.28780000
2021-07-23,48.52000000,51.67000000,47.45000000,50.69000000,48.52000000,51.67000000,47.45000000,50.69000000,173729.35660000,173729.35660000
